latitude,longitude,bright_ti4,Tanggal,tgl,kota,lat_pol,lon_pol,PM2_5,ISPU_PM_2_5,PM10,geo,jarak,hs,,,,,,,,,,,,
-3.50382,105.23534,345.42,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.50382105.23534,78.69488161,1,,,,,,,,,,,,
-3.50348,105.41612,331.35,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.50348105.41612,93.52975689,1,,,,,,,,,,,,
-3.50293,105.41967,331.34,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.50293105.41967,93.80385148,1,,,,,,,,,,,,
-3.50215,104.67028,346.12,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.50215104.67028,58.12182499,1,,,,,,,,,,,,
-3.50163,105.23372,333.83,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.50163105.23372,78.39500925,1,,,,,,,,,,,,
-3.50146,104.65249,339.3,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.50146104.65249,58.39115793,1,,,,,,,,,,,,
-3.49983,104.88628,345.49,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.49983104.88628,59.0361492,1,,,,,,,,,,,,
-3.49762,104.65544,337.51,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.49762104.65544,57.91229952,1,,,,,,,,,,,,
-3.49547,105.22919,339.74,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.49547105.22919,77.55363575,1,,,,,,,,,,,,
-3.49316,105.66327,342.11,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.49316105.66327,115.8584285,1,,,,,,,,,,,,
-3.49266,105.22517,346.07,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.49266105.22517,77.02167417,1,,,,,,,,,,,,
-3.49213,105.22869,347.11,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.49213105.22869,77.24622398,1,,,,,,,,,,,,
-3.48868,105.66996,339.83,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.48868105.66996,116.2696736,1,,,,,,,,,,,,
-3.4833,104.66037,335.63,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.48330104.66037,56.25490847,1,,,,,,,,,,,,
-3.47675,105.17239,338.6,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.47675105.17239,71.80211281,1,,,,,,,,,,,,
-3.46954,105.1749,350.4,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.46954105.17490,71.38107344,1,,,,,,,,,,,,
-3.46669,105.65558,341.22,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.46669105.65558,113.7082793,1,,,,,,,,,,,,
-3.46614,105.65917,333.26,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.46614105.65917,114.0320893,1,,,,,,,,,,,,
-3.46525,104.84553,347.51,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.46525104.84553,54.30422785,1,,,,,,,,,,,,
-3.46472,104.849,339.73,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.46472104.8490,54.32136309,1,,,,,,,,,,,,
-3.46193,104.84502,346.02,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.46193104.84502,53.93303037,1,,,,,,,,,,,,
-3.4586,104.84452,337.47,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.45860104.84452,53.56096286,1,,,,,,,,,,,,
-3.45489,104.86885,339.29,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.45489104.86885,53.74299986,1,,,,,,,,,,,,
-3.45489,105.66484,346,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.45489105.66484,114.0151981,1,,,,,,,,,,,,
-3.45151,105.66433,336.5,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.45151105.66433,113.7943436,1,,,,,,,,,,,,
-3.43211,104.68408,335.17,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.43211104.68408,50.23288444,1,,,,,,,,,,,,
-3.42554,105.06065,347.04,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.42554105.06065,59.70831104,1,,,,,,,,,,,,
-3.4222,105.06014,335.95,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.42220105.06014,59.3734554,1,,,,,,,,,,,,
-3.41941,105.05936,343.56,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.41941105.05936,59.07138687,1,,,,,,,,,,,,
-3.4166,105.05535,350.3,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.41660105.05535,58.56075448,1,,,,,,,,,,,,
-3.41607,105.05885,353.93,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.41607105.05885,58.73730026,1,,,,,,,,,,,,
-3.4138,105.05135,340.53,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.41380105.05135,58.05225675,1,,,,,,,,,,,,
-3.41327,105.05485,333.87,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.41327105.05485,58.22768617,1,,,,,,,,,,,,
-3.40925,104.87936,338.29,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.40925104.87936,49.18065097,1,,,,,,,,,,,,
-3.40539,104.88234,336.73,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.40539104.88234,48.86847562,1,,,,,,,,,,,,
-3.4007,105.33411,353.07,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.40070105.33411,79.42538408,1,,,,,,,,,,,,
-3.40016,105.33765,334.47,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.40016105.33765,79.71129526,1,,,,,,,,,,,,
-3.39835,105.43903,333.45,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.39835105.43903,89.03746257,1,,,,,,,,,,,,
-3.39789,105.33006,345.94,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.39789105.33006,78.87855302,1,,,,,,,,,,,,
-3.3978,105.44259,334.08,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.39780105.44259,89.34549302,1,,,,,,,,,,,,
-3.39735,105.3336,351.8,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.39735105.33360,79.16443687,1,,,,,,,,,,,,
-3.39681,105.33714,334.23,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.39681105.33714,79.45128581,1,,,,,,,,,,,,
-3.39454,105.32955,342.38,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.39454105.32955,78.61757806,1,,,,,,,,,,,,
-3.39444,105.44209,348.2,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.39444105.44209,89.10768532,1,,,,,,,,,,,,
-3.394,105.33309,346.45,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.3940105.33309,78.90440617,1,,,,,,,,,,,,
-3.39389,105.44564,346.89,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.39389105.44564,89.41631709,1,,,,,,,,,,,,
-3.39228,105.32197,336.49,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.39228105.32197,77.78643785,1,,,,,,,,,,,,
-3.39173,105.32551,356.33,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.39173105.32551,78.07162522,1,,,,,,,,,,,,
-3.39119,105.32904,332.2,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.39119105.32904,78.35752581,1,,,,,,,,,,,,
-3.39064,105.33259,336.01,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.39064105.33259,78.64557859,1,,,,,,,,,,,,
-3.38927,105.40855,347.95,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.38927105.40855,85.62200394,1,,,,,,,,,,,,
-3.38892,105.32146,335.9,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.38892105.32146,77.52476552,1,,,,,,,,,,,,
-3.38891,104.90121,343.31,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.38891104.90121,47.81321833,1,,,,,,,,,,,,
-3.38873,105.41211,341.4,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.38873105.41211,85.92796664,1,,,,,,,,,,,,
-3.38838,105.325,350.94,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.38838105.3250,77.81155336,1,,,,,,,,,,,,
-3.38784,105.32854,339.29,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.38784105.32854,78.09931637,1,,,,,,,,,,,,
-3.38729,105.33208,332.71,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.38729105.33208,78.38741358,1,,,,,,,,,,,,
-3.38587,105.28088,340.71,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.38587105.28088,73.68868604,1,,,,,,,,,,,,
-3.37863,105.2834,335.38,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.37863105.28340,73.43256302,1,,,,,,,,,,,,
-3.37365,105.42075,339.18,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.37365105.42075,85.89866148,1,,,,,,,,,,,,
-3.37311,105.4243,351.61,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.37311105.42430,86.21010605,1,,,,,,,,,,,,
-3.37256,105.42786,333.09,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.37256105.42786,86.52268452,1,,,,,,,,,,,,
-3.37099,105.04132,352.75,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.37099105.04132,53.56158309,1,,,,,,,,,,,,
-3.37046,105.04482,354.04,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.37046105.04482,53.74877343,1,,,,,,,,,,,,
-3.36926,105.03033,345.62,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.36926105.03033,52.68386673,1,,,,,,,,,,,,
-3.3692,105.42735,343.5,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.36920105.42735,86.28919693,1,,,,,,,,,,,,
-3.36872,105.03382,367,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.36872105.03382,52.86383959,1,,,,,,,,,,,,
-3.36819,105.03732,367,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.36819105.03732,53.04765644,1,,,,,,,,,,,,
-3.36766,105.04082,355.77,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.36766105.04082,53.23374629,1,,,,,,,,,,,,
-3.36646,105.02632,367,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.36646105.02632,52.17218857,1,,,,,,,,,,,,
-3.36592,105.02982,355.16,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.36592105.02982,52.35162547,1,,,,,,,,,,,,
-3.36539,105.03332,344.81,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.36539105.03332,52.53428816,1,,,,,,,,,,,,
-3.36472,105.01534,344.95,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.36472105.01534,51.3119849,1,,,,,,,,,,,,
-3.36419,105.01883,356.2,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.36419105.01883,51.48568814,1,,,,,,,,,,,,
-3.36366,105.02232,344.93,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.36366105.02232,51.66178682,1,,,,,,,,,,,,
-3.3635,105.27028,347.9,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.36350105.27028,71.26662005,1,,,,,,,,,,,,
-3.36323,104.86887,331.29,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.36323104.86887,43.97243339,1,,,,,,,,,,,,
-3.3623,104.89721,349.83,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.36230104.89721,44.90222311,1,,,,,,,,,,,,
-3.36177,104.9007,334.06,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.36177104.90070,44.98789112,1,,,,,,,,,,,,
-3.36139,105.01483,352.58,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.36139105.01483,50.97719637,1,,,,,,,,,,,,
-3.36086,105.01833,353.36,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.36086105.01833,51.15267076,1,,,,,,,,,,,,
-3.36032,105.02182,343.19,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.36032105.02182,51.32901456,1,,,,,,,,,,,,
-3.35845,104.9002,333.37,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.35845104.90020,44.62595979,1,,,,,,,,,,,,
-3.35086,105.01682,346.16,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.35086105.01682,50.15539325,1,,,,,,,,,,,,
-3.34753,105.01633,346.66,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.34753105.01633,49.82528004,1,,,,,,,,,,,,
-3.34725,105.06281,349.2,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.34725105.06281,53.00496301,1,,,,,,,,,,,,
-3.34699,105.01981,367,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.34699105.01981,50.00568366,1,,,,,,,,,,,,
-3.34646,105.02331,355.55,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.34646105.02331,50.19070861,1,,,,,,,,,,,,
-3.34585,105.409,339.13,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.34585105.4090,83.24912228,1,,,,,,,,,,,,
-3.3454,104.85196,344.96,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.34540104.85196,41.5537,1,,,,,,,,,,,,
-3.34531,105.41257,355.76,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.34531105.41257,83.56843137,1,,,,,,,,,,,,
-3.34477,105.41612,348.52,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.34477105.41612,83.88649078,1,,,,,,,,,,,,
-3.34445,105.05881,342.03,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.34445105.05881,52.48083593,1,,,,,,,,,,,,
-3.34391,105.0623,352.61,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.34391105.06230,52.68793169,1,,,,,,,,,,,,
-3.34366,105.01932,356.27,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.34366105.01932,49.67738382,1,,,,,,,,,,,,
-3.34312,105.02281,351.93,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.34312105.02281,49.86208355,1,,,,,,,,,,,,
-3.34249,105.4085,351.5,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.34249105.40850,83.02204553,1,,,,,,,,,,,,
-3.34195,105.41206,355.98,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.34195105.41206,83.34124989,1,,,,,,,,,,,,
-3.34109,105.46293,350.38,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.34109105.46293,88.31185476,1,,,,,,,,,,,,
-3.34086,105.01532,342.91,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.34086105.01532,49.16398841,1,,,,,,,,,,,,
-3.34033,105.01881,356.34,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.34033105.01881,49.34837491,1,,,,,,,,,,,,
-3.34001,105.47007,344.36,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.34001105.47007,88.9689846,1,,,,,,,,,,,,
-3.33979,105.02232,350.16,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.33979105.02232,49.53564701,1,,,,,,,,,,,,
-3.33967,105.40443,342.44,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.33967105.40443,82.47569809,1,,,,,,,,,,,,
-3.33913,105.40799,355.83,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.33913105.40799,82.79507239,1,,,,,,,,,,,,
-3.33874,105.23045,346.97,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.33874105.23045,66.07866118,1,,,,,,,,,,,,
-3.33859,105.41155,347.74,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.33859105.41155,83.11514659,1,,,,,,,,,,,,
-3.33821,105.23397,346.71,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.33821105.23397,66.35880355,1,,,,,,,,,,,,
-3.33773,105.46243,333.33,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.33773105.46243,88.09628341,1,,,,,,,,,,,,
-3.33767,105.2375,344.43,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.33767105.23750,66.64036561,1,,,,,,,,,,,,
-3.3373,105.48792,343.92,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.33730105.48792,90.62158664,1,,,,,,,,,,,,
-3.33713,105.24102,340.43,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.33713105.24102,66.92219558,1,,,,,,,,,,,,
-3.33664,105.46956,337.73,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.33664105.46956,88.75352996,1,,,,,,,,,,,,
-3.33577,105.40748,334.1,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.33577105.40748,82.56918571,1,,,,,,,,,,,,
-3.3354,105.22994,341.7,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.33540105.22994,65.81389924,1,,,,,,,,,,,,
-3.33523,105.41105,345.2,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.33523105.41105,82.89111155,1,,,,,,,,,,,,
-3.33486,105.23347,340.13,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.33486105.23347,66.09540483,1,,,,,,,,,,,,
-3.33432,105.23699,331.71,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.33432105.23699,66.37718852,1,,,,,,,,,,,,
-3.33378,105.24052,334.87,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.33378105.24052,66.66103539,1,,,,,,,,,,,,
-3.33175,105.27629,330.68,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.33175105.27629,69.80908934,1,,,,,,,,,,,,
-3.33151,105.23296,330.35,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.33151105.23296,65.83218196,1,,,,,,,,,,,,
-3.32894,105.27225,335.05,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.32894105.27225,69.26319355,1,,,,,,,,,,,,
-3.3284,105.27579,345.69,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.32840105.27579,69.55881493,1,,,,,,,,,,,,
-3.32709,105.23952,333.42,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.32709105.23952,66.14262034,1,,,,,,,,,,,,
-3.32669,104.95531,345.86,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.32669104.95531,44.16635741,1,,,,,,,,,,,,
-3.32601,105.4716,348.91,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.32601105.47160,88.44726154,1,,,,,,,,,,,,
-3.32336,104.95481,337.11,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.32336104.95481,43.82150215,1,,,,,,,,,,,,
-3.32264,105.47109,334.65,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.32264105.47109,88.23696137,1,,,,,,,,,,,,
-3.32037,105.46345,337.74,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.32037105.46345,87.36184731,1,,,,,,,,,,,,
-3.31986,105.24203,331.15,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.31986105.24203,65.91628304,1,,,,,,,,,,,,
-3.31982,105.46701,346.96,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.31982105.46701,87.69402225,1,,,,,,,,,,,,
-3.31797,104.90051,332.12,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.31797104.90051,40.51027084,1,,,,,,,,,,,,
-3.31646,105.46651,343.81,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.31646105.46651,87.48662923,1,,,,,,,,,,,,
-3.31586,104.91444,355.31,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.31586104.91444,40.95280508,1,,,,,,,,,,,,
-3.31575,104.82544,333.65,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.31575104.82544,37.66175252,1,,,,,,,,,,,,
-3.31522,104.82892,333.42,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.31522104.82892,37.68957517,1,,,,,,,,,,,,
-3.31359,104.90697,352.85,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.31359104.90697,40.36779348,1,,,,,,,,,,,,
-3.31306,104.91046,347.99,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.31306104.91046,40.48126837,1,,,,,,,,,,,,
-3.31268,104.71143,338.22,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.31268104.71143,36.73174144,1,,,,,,,,,,,,
-3.31253,104.91395,336.85,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.31253104.91395,40.59821767,1,,,,,,,,,,,,
-3.312,104.91743,332.04,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.3120104.91743,40.71811161,1,,,,,,,,,,,,
-3.31026,104.90647,347.95,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.31026104.90647,40.01098589,1,,,,,,,,,,,,
-3.3078,104.20567,346.01,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.30780104.20567,70.61338464,1,,,,,,,,,,,,
-3.30731,104.65749,330.1,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.30731104.65749,37.37975281,1,,,,,,,,,,,,
-3.30451,104.65354,344.8,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.30451104.65354,37.21058853,1,,,,,,,,,,,,
-3.30346,104.66045,336.39,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.30346104.66045,36.87881796,1,,,,,,,,,,,,
-3.30172,104.64957,338.81,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.30172104.64957,37.05018316,1,,,,,,,,,,,,
-3.3012,104.65304,352.79,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.30120104.65304,36.87782134,1,,,,,,,,,,,,
-3.30119,105.03368,338.01,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.30119105.03368,47.03838724,1,,,,,,,,,,,,
-3.30035,104.99421,342.2,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.30035104.99421,44.17342355,1,,,,,,,,,,,,
-3.29104,105.01068,345.76,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.29104105.01068,44.51705874,1,,,,,,,,,,,,
-3.29051,105.01418,342.44,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.29051105.01418,44.72408906,1,,,,,,,,,,,,
-3.28997,105.01768,337.14,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.28997105.01768,44.93277559,1,,,,,,,,,,,,
-3.28756,104.9887,356.04,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.28756104.98870,42.6797866,1,,,,,,,,,,,,
-3.28423,104.9882,367,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.28423104.98820,42.35558541,1,,,,,,,,,,,,
-3.28369,104.9917,343.25,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.28369104.99170,42.55046252,1,,,,,,,,,,,,
-3.28364,104.90247,330.59,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.28364104.90247,37.16950817,1,,,,,,,,,,,,
-3.28349,105.34508,351.91,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.28349105.34508,73.74924856,1,,,,,,,,,,,,
-3.28234,104.95577,344.14,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.28234104.95577,40.05491226,1,,,,,,,,,,,,
-3.28068,105.34103,331.93,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.28068105.34103,73.20748861,1,,,,,,,,,,,,
-3.28013,105.34457,334.09,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.28013105.34457,73.53202708,1,,,,,,,,,,,,
-3.27866,105.39886,348.94,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.27866105.39886,78.90972661,1,,,,,,,,,,,,
-3.27818,104.15547,333.66,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.27818104.15547,73.97024081,1,,,,,,,,,,,,
-3.27732,105.34052,334.04,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.27732105.34052,72.99058465,1,,,,,,,,,,,,
-3.27435,104.15842,342.86,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.27435104.15842,73.48963105,1,,,,,,,,,,,,
-3.27061,105.33952,347.03,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.27061105.33952,72.5631533,1,,,,,,,,,,,,
-3.27007,105.34306,332.07,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.27007105.34306,72.89106811,1,,,,,,,,,,,,
-3.26867,105.3386,330.5,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.26867105.33860,72.37744623,1,,,,,,,,,,,,
-3.26478,105.34164,335.79,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.26478105.34164,72.49591117,1,,,,,,,,,,,,
-3.25648,105.2607,341.23,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.25648105.26070,64.04963743,1,,,,,,,,,,,,
-3.24374,105.27688,335.76,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.24374105.27688,65.00427004,1,,,,,,,,,,,,
-3.24058,104.73914,344.83,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.24058104.73914,28.51137727,1,,,,,,,,,,,,
-3.23551,105.61195,355.11,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.23551105.61195,99.50592848,1,,,,,,,,,,,,
-3.23544,104.99516,339.23,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.23544104.99516,38.79359942,1,,,,,,,,,,,,
-3.23495,105.61555,354.61,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.23495105.61555,99.87283089,1,,,,,,,,,,,,
-3.23439,105.61915,367,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.23439105.61915,100.2400265,1,,,,,,,,,,,,
-3.23268,105.60785,341.68,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.23268105.60785,98.98097889,1,,,,,,,,,,,,
-3.23213,105.61143,344.79,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.23213105.61143,99.34635017,1,,,,,,,,,,,,
-3.23211,104.99466,347.09,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.23211104.99466,38.49076943,1,,,,,,,,,,,,
-3.23158,104.99815,337.49,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.23158104.99815,38.72123103,1,,,,,,,,,,,,
-3.23157,105.61504,353,1,1,Palembang,-2.9831,104.7527,38.66,91.68,43.07,-3.23157105.61504,99.71490963,1,,,,,,,,,,,,
